code,category,name,unit,unit_price,notes
EMB-16-45,الأعمال الكهربائية والإنارة,"مخرج ومقبس 13 أمبير , 230 فولت, GFCI",بالعدد,650.0,"Single socket outlet,GFCI, 13A, 230V | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-16-46,الأعمال الكهربائية والإنارة,"مخرج ومقبس مزدوج 13 أمبير, 230 فولت, GFCI",بالعدد,770.0,"Double socket outlet,GFCI, 13A, 230V | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-16-47,الأعمال الكهربائية والإنارة,مخرج للستائر,بالعدد,293.0,electrical outlet for curtain | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-48,الأعمال الكهربائية والإنارة,مخرج لمجفف الأيدى,بالعدد,345.0,Hand dryer | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-49,الأعمال الكهربائية والإنارة,مخرج لماتور البوابه,بالعدد,1583.0,electrical outlet for gate motor | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-50,الأعمال الكهربائية والإنارة,"مخرج ومقبس مفرد 32 أمبير,230 فولت",بالعدد,1458.0,"single socket outlet, 32A, 230V | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-16-51,الأعمال الكهربائية والإنارة,"صندوق ارضي و يشمل( مخرج مفرد 13 أمبير , مخرج مزدوج 13 أمبير,مخرج بيانات,مخرج ups ،مخرج للتليفزيون )",بالعدد,1400.0,"floor box contains(Single socket outlet 13A,Double socket outlet 13A,  | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-16-52,الأعمال الكهربائية والإنارة,"صندوق ارضي و يشمل(مخرج مفرد 13 أمبير , مخرج مزدوج 13 أمبير,2مخرج بيانات)",بالعدد,1583.0,"floor box contains(Single socket outlet 13A,Double socket outlet 13A,  | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-16-53,الأعمال الكهربائية والإنارة,"مفتاح فصل جداري تيار 32 أمبير,230 فولت",بالعدد,595.0,"Disconnect switch, with pilot light ,32A,2P, 230V | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-16-54,الأعمال الكهربائية والإنارة,"مفتاح فصل جداري تيار 32 أمبير,230 فولت مقاوم للعوامل الجوية",بالعدد,688.0,"Disconnect switch, with pilot light ,32A,2P, 230V,WP | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-16-55,الأعمال الكهربائية والإنارة,"مفتاح فصل تيار 20 أمبير,230 فولت",بالعدد,570.0,"Disconnect switch, with pilot light ,20A,2P, 230V | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-16-56,الأعمال الكهربائية والإنارة,"مفتاح فصل تيار 20 أمبير,230 فولت مقاوم للعوامل الجوية",بالعدد,645.0,"Disconnect switch, with pilot light ,20A,2P, 230V,WP | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-16-57,الأعمال الكهربائية والإنارة,"مفتاح فصل جداري تيار 32أمبير,ثلاثى الأطوار 400فولت مقاوم للعوامل الجوية",بالعدد,650.0,"Disconnect switch, with pilot light ,32A,3Ph, 400V,WP | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-16-58,الأعمال الكهربائية والإنارة,"مفتاح فصل جداري تيار 100أمبير,ثلاثى الأطوار 400فولت مقاوم للعوامل الجوية",بالعدد,1413.0,"Disconnect switch, with pilot light ,100A,3Ph, 400V,WP | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-16-59,الأعمال الكهربائية والإنارة,"مفتاح فصل جداري تيار 63 أمبير,ثلاثى الأطوار 400فولت",بالعدد,1175.0,"Disconnect switch, with pilot light ,63A,3Ph, 400V | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-16-60,الأعمال الكهربائية والإنارة,"مفتاح فصل جداري تيار 125 أمبير,ثلاثى الأطوار 400فولت مقاوم للعوامل الجوية",بالعدد,1745.0,"Disconnect switch, with pilot light ,125A,3Ph, 400V,WP | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-16-61,الأعمال الكهربائية والإنارة,كاشف دخان من النوع المعنون.,بالعدد,531.0,Addressable smoke detector | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-62,الأعمال الكهربائية والإنارة,كاشف متعدد من النوع المعنون.,بالعدد,564.0,Addressable MULTI detector | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-63,الأعمال الكهربائية والإنارة,كاسر يدوي من النوع المعنون.,بالعدد,550.0,Addressable manual call point | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-64,الأعمال الكهربائية والإنارة,جرس انذار مع فلاشر,بالعدد,606.0,Addressable fire alarm bell with flash | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-65,الأعمال الكهربائية والإنارة,جرس انذار مع فلاش مقاوم للعوامل الجوية.,بالعدد,725.0,Addressable fire alarm bell with flash weather proof | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-66,الأعمال الكهربائية والإنارة,وحدة مراقبة للربط مع الأنظمة الأخرى,بالعدد,1000.0,Monitor module | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-67,الأعمال الكهربائية والإنارة,وحدة تحكم,بالعدد,1000.0,Control module | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-68,الأعمال الكهربائية والإنارة,كاشف حراري من النوع المعنون,بالعدد,1000.0,addresable heat detector | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-69,الأعمال الكهربائية والإنارة,لوحة انذار الحريق من النوع المعنون سعة 2 لوب والبند يشتمل على البرمجة وجميع الاعمال المدنية والكهربائية اللازمة للتشغيل وتحتوى على طابعة وشاحن وبطارية,بالعدد,16000.0,Addressable Fire alarm control panel with a capacity of 2 loops. The i | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-69-1,الأعمال الكهربائية والإنارة,توريد وتركيب مخرج بيانات RJ45 CAT6. حائطي,بالعدد,625.0,Wall mounted RJ45. CAT6 outlet | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-70,الأعمال الكهربائية والإنارة,توريد وتركيب مخرج بيانات RJ45 .CAT6 في السقف لنقطة الواي فاي,بالعدد,564.0,Ceiling mounted RJ45.CAT6 outlet for wifi device | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-71,الأعمال الكهربائية والإنارة,توريد وتركيب مقبس بيانات RJ45 CAT6,بالعدد,488.0,Data Socket RJ45 | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-72,الأعمال الكهربائية والإنارة,صندوق تجميع راك شامل مرواح التهوية ومخارج الكهرباء وجميع الملحقات,بالعدد,5000.0,Data Rack | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-73,الأعمال الكهربائية والإنارة,موزع (سويتش) 24 مخرج,بالعدد,17675.0,PoE Switch 24 port | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-74,الأعمال الكهربائية والإنارة,موزع (سويتش) 48 مخرج,بالعدد,24700.0,PoE Switch 48 port | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-75,الأعمال الكهربائية والإنارة,توريد وتركيب واختبار وتشغيل لوحة تجميع PATCH PANEL لعدد 24 منفذ ومحمل على البند الــــPatch cord وتشمل جميع الإكسسوارات اللازمة .,بالعدد,2860.0,Supply، install and test 24 PORTS PATCH PANEL Cat-6 Complete with all  | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-76,الأعمال الكهربائية والإنارة,توريد وتركيب واختبار وتشغيل لوحة تجميع PATCH PANEL لعدد 48 منفذ ومحمل على البند الــــPatch cord وتشمل جميع الإكسسوارات اللازمة .,بالعدد,2765.0,Supply، install and test 48 PORTS PATCH PANEL Cat-6 Complete with all  | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-77,الأعمال الكهربائية والإنارة,لوحات الوصلات الفايبر 8 مخرج,بالعدد,4488.0,Fiber Patch Panel 8 port | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-78,الأعمال الكهربائية والإنارة,مقبس التلفزيون,بالعدد,150.0,Wall mounted TV socket | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-79,الأعمال الكهربائية والإنارة,مخرج RG-11 كيبل محوري,بالعدد,329.0,Outlet with wiring of RG-11 Coaxial cable | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-80,الأعمال الكهربائية والإنارة,مقسم مدخلين و 8 مخارج,بالعدد,1250.0,Sat- IF Splitter with two incoming and 8 outgoing min | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-81,الأعمال الكهربائية والإنارة,الدش شامل جميع الاكسسوارات,بالعدد,2400.0,Satellite dish complete with all its accessories and cabling to the sp | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-82,الأعمال الكهربائية والإنارة,توريد وتركيب واختبار نظام انتركوم يتكون من وحدتيى اتصال وحدة على باب المدخل الرئيسي والأخرى بغرفة الأمن وتكون وحدات الاتصال من النوع المزود بكاميرا مع,مقطوعية,14000.0,"Supply, installation, and testing of an intercom system consisting of  | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-16-83,الأعمال الكهربائية والإنارة,"كاميرا خارجية ملونة متحركة بزاوية 180درجة من النوع PTZ CAMERA 16MP, , ضد العوامل الجوية IP67 , وبجودة 8K مع رؤية ليلية.",بالعدد,5000.0,"IP CCTV outdoor color PTZ camera with 180-degree movement, 16MP, weath | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-16-84,الأعمال الكهربائية والإنارة,"كاميرا داخلية تركب بالممرات والسلالم وببهو المصعد مثبتة بالسقف من النوع دووم 360 درجة ,عدسة 2.8-12مم 16ميجا بكسل وبجودة 8K مع رؤية ليلية.",بالعدد,2800.0,"IP CCTV indoor ceiling-mounted dome camera for hallways, staircases, a | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-16-85,الأعمال الكهربائية والإنارة,شاشة عرض من النوع السمارت 65 بوصة بجودة 8K,بالعدد,7800.0,65 inch 8K Smart TV | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-16-86,الأعمال الكهربائية والإنارة,جهاز التسجيلIP NVR 32 CHINAL وسعة تخزين 8 تيرابايت ،وبجودة 8K وخاصية التحكم فى حركة الكاميرات الـــPTZ .,بالعدد,39000.0,"NVR (NETWORKBVIDEO RECORDER) 32port,8TB,And in 8K quality with PTZ (Pa | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-16-87,الأعمال الكهربائية والإنارة,جهاز PC للنظام شامل جميع الاكسسورات والبرامج والاختبارات.,بالعدد,7990.0,"PC system including all accessories, software and tests. | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
